Resumen de training_data_v5 (6 filas x 2001 cols)
--------------------------------------------------
Col 312: Min=0.320 | Max=35.652 | Mean=8.625 | Infs=0 | NaNs=0
Col 313: Min=0.000 | Max=40.917 | Mean=9.426 | Infs=0 | NaNs=0
Col 314: Min=0.380 | Max=36.287 | Mean=8.637 | Infs=0 | NaNs=0
Col 315: Min=0.300 | Max=25.000 | Mean=6.769 | Infs=0 | NaNs=0
Col 316: Min=0.300 | Max=25.000 | Mean=6.786 | Infs=0 | NaNs=0
Col 317: Min=0.300 | Max=25.000 | Mean=6.810 | Infs=0 | NaNs=0
Col 318: Min=0.300 | Max=25.000 | Mean=6.837 | Infs=0 | NaNs=0
Col 319: Min=0.320 | Max=27.875 | Mean=7.341 | Infs=0 | NaNs=0
Col 320: Min=0.320 | Max=30.330 | Mean=7.761 | Infs=0 | NaNs=0
Col 321: Min=0.340 | Max=35.652 | Mean=8.648 | Infs=0 | NaNs=0
Col 322: Min=0.360 | Max=38.050 | Mean=9.056 | Infs=0 | NaNs=0
Col 323: Min=-0.000 | Max=41.145 | Mean=9.524 | Infs=0 | NaNs=0
Col 324: Min=0.420 | Max=36.855 | Mean=8.794 | Infs=0 | NaNs=0
Col 325: Min=0.320 | Max=25.000 | Mean=6.826 | Infs=0 | NaNs=0
Col 326: Min=0.320 | Max=25.000 | Mean=6.840 | Infs=0 | NaNs=0
Col 327: Min=0.320 | Max=25.000 | Mean=6.864 | Infs=0 | NaNs=0
Col 328: Min=0.320 | Max=25.000 | Mean=6.884 | Infs=0 | NaNs=0
Col 329: Min=0.340 | Max=25.000 | Mean=6.907 | Infs=0 | NaNs=0
Col 330: Min=0.340 | Max=30.330 | Mean=7.804 | Infs=0 | NaNs=0
Col 331: Min=0.360 | Max=34.159 | Mean=8.440 | Infs=0 | NaNs=0
Col 332: Min=0.360 | Max=38.050 | Mean=9.086 | Infs=0 | NaNs=0
Col 333: Min=-0.000 | Max=40.991 | Mean=9.522 | Infs=0 | NaNs=0
Col 334: Min=0.420 | Max=36.041 | Mean=8.681 | Infs=0 | NaNs=0
Col 335: Min=0.300 | Max=25.000 | Mean=6.833 | Infs=0 | NaNs=0
Col 336: Min=0.300 | Max=25.000 | Mean=6.846 | Infs=0 | NaNs=0
Col 337: Min=0.300 | Max=25.000 | Mean=6.859 | Infs=0 | NaNs=0
Col 338: Min=0.300 | Max=25.000 | Mean=6.876 | Infs=0 | NaNs=0
Col 339: Min=0.320 | Max=25.000 | Mean=6.903 | Infs=0 | NaNs=0
Col 340: Min=0.320 | Max=25.000 | Mean=6.913 | Infs=0 | NaNs=0
Col 341: Min=0.320 | Max=25.000 | Mean=6.937 | Infs=0 | NaNs=0
Col 342: Min=0.340 | Max=27.875 | Mean=7.435 | Infs=0 | NaNs=0
Col 343: Min=0.340 | Max=32.413 | Mean=8.201 | Infs=0 | NaNs=0
Col 344: Min=0.360 | Max=35.652 | Mean=8.745 | Infs=0 | NaNs=0
Col 345: Min=0.360 | Max=39.084 | Mean=9.302 | Infs=0 | NaNs=0
Col 346: Min=-0.000 | Max=41.145 | Mean=9.624 | Infs=0 | NaNs=0
Col 347: Min=0.420 | Max=37.004 | Mean=8.907 | Infs=0 | NaNs=0
Col 348: Min=0.320 | Max=25.000 | Mean=6.910 | Infs=0 | NaNs=0
Col 349: Min=0.320 | Max=25.000 | Mean=6.930 | Infs=0 | NaNs=0
Col 350: Min=0.340 | Max=25.000 | Mean=6.943 | Infs=0 | NaNs=0
Col 351: Min=0.340 | Max=25.000 | Mean=6.964 | Infs=0 | NaNs=0
Col 352: Min=0.340 | Max=30.330 | Mean=7.858 | Infs=0 | NaNs=0
Col 353: Min=0.340 | Max=34.159 | Mean=8.497 | Infs=0 | NaNs=0
Col 354: Min=0.360 | Max=35.652 | Mean=8.761 | Infs=0 | NaNs=0
Col 355: Min=0.380 | Max=39.084 | Mean=9.312 | Infs=0 | NaNs=0
Col 356: Min=-0.000 | Max=41.145 | Mean=9.628 | Infs=0 | NaNs=0
Col 357: Min=0.420 | Max=36.434 | Mean=8.818 | Infs=0 | NaNs=0
Col 358: Min=0.320 | Max=25.000 | Mean=6.903 | Infs=0 | NaNs=0
Col 359: Min=0.320 | Max=25.000 | Mean=6.916 | Infs=0 | NaNs=0
Col 360: Min=0.320 | Max=25.000 | Mean=6.933 | Infs=0 | NaNs=0
Col 361: Min=0.320 | Max=25.000 | Mean=6.940 | Infs=0 | NaNs=0
Col 362: Min=0.320 | Max=25.000 | Mean=6.964 | Infs=0 | NaNs=0
Col 363: Min=0.320 | Max=25.000 | Mean=6.970 | Infs=0 | NaNs=0
Col 364: Min=0.340 | Max=25.000 | Mean=6.980 | Infs=0 | NaNs=0
Col 365: Min=0.340 | Max=30.330 | Mean=7.858 | Infs=0 | NaNs=0
Col 366: Min=0.360 | Max=30.330 | Mean=7.861 | Infs=0 | NaNs=0
Col 367: Min=0.360 | Max=35.652 | Mean=8.775 | Infs=0 | NaNs=0
Col 368: Min=0.376 | Max=39.723 | Mean=9.416 | Infs=0 | NaNs=0
Col 369: Min=-0.000 | Max=41.215 | Mean=9.646 | Infs=0 | NaNs=0
Col 370: Min=0.420 | Max=36.966 | Mean=8.932 | Infs=0 | NaNs=0
Col 371: Min=0.320 | Max=25.000 | Mean=6.923 | Infs=0 | NaNs=0
Col 372: Min=0.320 | Max=25.000 | Mean=6.943 | Infs=0 | NaNs=0
Col 373: Min=0.340 | Max=25.000 | Mean=6.963 | Infs=0 | NaNs=0
Col 374: Min=0.320 | Max=25.000 | Mean=6.970 | Infs=0 | NaNs=0
Col 375: Min=0.340 | Max=27.875 | Mean=7.458 | Infs=0 | NaNs=0
Col 376: Min=0.340 | Max=27.875 | Mean=7.478 | Infs=0 | NaNs=0
Col 377: Min=0.360 | Max=32.413 | Mean=8.241 | Infs=0 | NaNs=0
Col 378: Min=0.360 | Max=35.652 | Mean=8.778 | Infs=0 | NaNs=0
Col 379: Min=0.380 | Max=39.084 | Mean=9.329 | Infs=0 | NaNs=0
Col 380: Min=-0.000 | Max=41.145 | Mean=9.641 | Infs=0 | NaNs=0
Col 381: Min=0.420 | Max=36.821 | Mean=8.896 | Infs=0 | NaNs=0
Col 382: Min=0.320 | Max=25.000 | Mean=6.916 | Infs=0 | NaNs=0
Col 383: Min=0.320 | Max=25.000 | Mean=6.930 | Infs=0 | NaNs=0
Col 384: Min=0.320 | Max=25.000 | Mean=6.940 | Infs=0 | NaNs=0
Col 385: Min=0.320 | Max=25.000 | Mean=6.960 | Infs=0 | NaNs=0
Col 386: Min=0.320 | Max=25.000 | Mean=6.967 | Infs=0 | NaNs=0
Col 387: Min=0.340 | Max=30.330 | Mean=7.861 | Infs=0 | NaNs=0
Col 388: Min=0.340 | Max=32.413 | Mean=8.224 | Infs=0 | NaNs=0
Col 389: Min=0.360 | Max=36.921 | Mean=8.962 | Infs=0 | NaNs=0
Col 390: Min=0.278 | Max=40.029 | Mean=9.438 | Infs=0 | NaNs=0
Col 391: Min=-0.000 | Max=41.215 | Mean=9.632 | Infs=0 | NaNs=0
Col 392: Min=0.420 | Max=36.638 | Mean=8.837 | Infs=0 | NaNs=0
Col 393: Min=0.320 | Max=25.000 | Mean=6.880 | Infs=0 | NaNs=0
Col 394: Min=0.320 | Max=25.000 | Mean=6.889 | Infs=0 | NaNs=0
Col 395: Min=0.320 | Max=25.000 | Mean=6.900 | Infs=0 | NaNs=0
Col 396: Min=0.320 | Max=25.000 | Mean=6.910 | Infs=0 | NaNs=0
Col 397: Min=0.320 | Max=25.000 | Mean=6.920 | Infs=0 | NaNs=0
Col 398: Min=0.320 | Max=25.000 | Mean=6.940 | Infs=0 | NaNs=0
Col 399: Min=0.340 | Max=27.875 | Mean=7.431 | Infs=0 | NaNs=0
Col 400: Min=0.340 | Max=35.652 | Mean=8.705 | Infs=0 | NaNs=0
Col 401: Min=0.360 | Max=36.921 | Mean=8.928 | Infs=0 | NaNs=0
Col 402: Min=0.278 | Max=40.029 | Mean=9.408 | Infs=0 | NaNs=0
Col 403: Min=-0.000 | Max=41.145 | Mean=9.584 | Infs=0 | NaNs=0
Col 404: Min=0.420 | Max=37.193 | Mean=8.904 | Infs=0 | NaNs=0
Col 405: Min=0.320 | Max=25.000 | Mean=6.863 | Infs=0 | NaNs=0
Col 406: Min=0.340 | Max=25.000 | Mean=6.873 | Infs=0 | NaNs=0
Col 407: Min=0.320 | Max=25.000 | Mean=6.884 | Infs=0 | NaNs=0
Col 408: Min=0.340 | Max=25.000 | Mean=6.887 | Infs=0 | NaNs=0
Col 409: Min=0.340 | Max=27.875 | Mean=7.378 | Infs=0 | NaNs=0
Col 410: Min=0.360 | Max=30.330 | Mean=7.794 | Infs=0 | NaNs=0
Col 411: Min=0.360 | Max=34.159 | Mean=8.433 | Infs=0 | NaNs=0
Col 412: Min=0.298 | Max=39.953 | Mean=9.342 | Infs=0 | NaNs=0
Col 413: Min=-0.000 | Max=41.145 | Mean=9.524 | Infs=0 | NaNs=0
Col 414: Min=0.420 | Max=34.762 | Mean=8.419 | Infs=0 | NaNs=0
Col 415: Min=0.320 | Max=25.000 | Mean=6.779 | Infs=0 | NaNs=0
Col 416: Min=0.300 | Max=25.000 | Mean=6.779 | Infs=0 | NaNs=0
Col 417: Min=0.320 | Max=25.000 | Mean=6.786 | Infs=0 | NaNs=0
Col 418: Min=0.300 | Max=25.000 | Mean=6.800 | Infs=0 | NaNs=0
Col 419: Min=0.320 | Max=25.000 | Mean=6.816 | Infs=0 | NaNs=0
Col 420: Min=0.320 | Max=25.000 | Mean=6.820 | Infs=0 | NaNs=0
Col 421: Min=0.320 | Max=25.000 | Mean=6.837 | Infs=0 | NaNs=0
Col 422: Min=0.340 | Max=27.875 | Mean=7.328 | Infs=0 | NaNs=0
Col 423: Min=0.340 | Max=30.330 | Mean=7.738 | Infs=0 | NaNs=0
Col 424: Min=0.360 | Max=35.652 | Mean=8.621 | Infs=0 | NaNs=0
Col 425: Min=0.278 | Max=40.029 | Mean=9.298 | Infs=0 | NaNs=0
Col 426: Min=-0.000 | Max=41.145 | Mean=9.474 | Infs=0 | NaNs=0
Col 427: Min=0.420 | Max=36.650 | Mean=8.688 | Infs=0 | NaNs=0
Col 428: Min=0.320 | Max=25.000 | Mean=6.743 | Infs=0 | NaNs=0
Col 429: Min=0.320 | Max=25.000 | Mean=6.747 | Infs=0 | NaNs=0
Col 430: Min=0.320 | Max=25.000 | Mean=6.750 | Infs=0 | NaNs=0
Col 431: Min=0.320 | Max=25.000 | Mean=6.770 | Infs=0 | NaNs=0
Col 432: Min=0.340 | Max=25.000 | Mean=6.780 | Infs=0 | NaNs=0
Col 433: Min=0.340 | Max=32.413 | Mean=8.011 | Infs=0 | NaNs=0
Col 434: Min=0.340 | Max=32.413 | Mean=8.048 | Infs=0 | NaNs=0
Col 435: Min=0.360 | Max=36.921 | Mean=8.835 | Infs=0 | NaNs=0
Col 436: Min=-0.000 | Max=40.991 | Mean=9.545 | Infs=0 | NaNs=0
Col 437: Min=-0.000 | Max=41.215 | Mean=9.422 | Infs=0 | NaNs=0
Col 438: Min=0.300 | Max=25.000 | Mean=6.665 | Infs=0 | NaNs=0
Col 439: Min=0.160 | Max=25.000 | Mean=6.682 | Infs=0 | NaNs=0
Col 440: Min=0.140 | Max=25.000 | Mean=6.829 | Infs=0 | NaNs=0
Col 441: Min=0.120 | Max=25.000 | Mean=7.056 | Infs=0 | NaNs=0
Col 442: Min=0.120 | Max=25.000 | Mean=7.433 | Infs=0 | NaNs=0
Col 443: Min=0.140 | Max=25.000 | Mean=7.965 | Infs=0 | NaNs=0
Col 444: Min=0.160 | Max=25.000 | Mean=8.137 | Infs=0 | NaNs=0
Col 445: Min=0.000 | Max=41.406 | Mean=10.744 | Infs=0 | NaNs=0
Col 446: Min=-0.238 | Max=39.986 | Mean=10.555 | Infs=0 | NaNs=0
Col 447: Min=-0.158 | Max=40.336 | Mean=10.623 | Infs=0 | NaNs=0
Col 448: Min=0.120 | Max=25.000 | Mean=8.126 | Infs=0 | NaNs=0
Col 449: Min=0.120 | Max=25.000 | Mean=8.126 | Infs=0 | NaNs=0
Col 450: Min=0.000 | Max=41.286 | Mean=10.718 | Infs=0 | NaNs=0
Col 451: Min=-0.078 | Max=40.638 | Mean=10.683 | Infs=0 | NaNs=0
Col 452: Min=-0.158 | Max=40.336 | Mean=10.623 | Infs=0 | NaNs=0
Col 453: Min=0.120 | Max=25.000 | Mean=8.130 | Infs=0 | NaNs=0
Col 454: Min=0.120 | Max=25.000 | Mean=8.130 | Infs=0 | NaNs=0
Col 455: Min=0.000 | Max=41.406 | Mean=10.744 | Infs=0 | NaNs=0
Col 456: Min=-0.518 | Max=38.378 | Mean=10.250 | Infs=0 | NaNs=0
Col 457: Min=-0.783 | Max=35.890 | Mean=9.798 | Infs=0 | NaNs=0
Col 458: Min=0.120 | Max=34.159 | Mean=9.640 | Infs=0 | NaNs=0
Col 459: Min=0.120 | Max=34.159 | Mean=9.640 | Infs=0 | NaNs=0
Col 460: Min=0.000 | Max=41.071 | Mean=10.759 | Infs=0 | NaNs=0
Col 461: Min=-1.047 | Max=25.000 | Mean=8.082 | Infs=0 | NaNs=0
Col 462: Min=-0.935 | Max=25.000 | Mean=8.131 | Infs=0 | NaNs=0
Col 463: Min=-1.128 | Max=25.000 | Mean=7.989 | Infs=0 | NaNs=0
Col 464: Min=-0.000 | Max=41.215 | Mean=10.776 | Infs=0 | NaNs=0
Col 465: Min=0.160 | Max=38.050 | Mean=10.253 | Infs=0 | NaNs=0
Col 466: Min=0.120 | Max=25.000 | Mean=8.140 | Infs=0 | NaNs=0
Col 467: Min=0.000 | Max=41.406 | Mean=10.798 | Infs=0 | NaNs=0
Col 468: Min=-1.128 | Max=25.000 | Mean=7.985 | Infs=0 | NaNs=0
Col 469: Min=-1.126 | Max=25.000 | Mean=8.006 | Infs=0 | NaNs=0
Col 470: Min=-0.078 | Max=40.638 | Mean=10.683 | Infs=0 | NaNs=0
Col 471: Min=-0.000 | Max=41.071 | Mean=10.672 | Infs=0 | NaNs=0
Col 472: Min=-0.000 | Max=41.071 | Mean=10.672 | Infs=0 | NaNs=0
Col 473: Min=0.140 | Max=38.050 | Mean=10.253 | Infs=0 | NaNs=0
Col 474: Min=0.120 | Max=30.330 | Mean=9.018 | Infs=0 | NaNs=0
Col 475: Min=-0.078 | Max=40.638 | Mean=10.683 | Infs=0 | NaNs=0
Col 476: Min=-1.121 | Max=25.000 | Mean=8.070 | Infs=0 | NaNs=0
Col 477: Min=-0.158 | Max=40.336 | Mean=10.623 | Infs=0 | NaNs=0
Col 478: Min=-0.000 | Max=41.071 | Mean=10.672 | Infs=0 | NaNs=0
Col 479: Min=-0.000 | Max=41.071 | Mean=10.672 | Infs=0 | NaNs=0
Col 480: Min=0.140 | Max=39.084 | Mean=10.405 | Infs=0 | NaNs=0
Col 481: Min=0.120 | Max=34.159 | Mean=9.640 | Infs=0 | NaNs=0
Col 482: Min=-0.783 | Max=35.890 | Mean=9.798 | Infs=0 | NaNs=0
Col 483: Min=-0.966 | Max=25.000 | Mean=8.189 | Infs=0 | NaNs=0
Col 484: Min=-1.127 | Max=25.000 | Mean=8.002 | Infs=0 | NaNs=0
Col 485: Min=0.000 | Max=41.556 | Mean=10.813 | Infs=0 | NaNs=0
Col 486: Min=0.000 | Max=40.917 | Mean=10.639 | Infs=0 | NaNs=0
Col 487: Min=0.140 | Max=35.652 | Mean=9.878 | Infs=0 | NaNs=0
Col 488: Min=0.140 | Max=35.652 | Mean=9.878 | Infs=0 | NaNs=0
Col 489: Min=1.122 | Max=25.000 | Mean=10.624 | Infs=0 | NaNs=0
Col 490: Min=-1.121 | Max=25.000 | Mean=8.073 | Infs=0 | NaNs=0
Col 491: Min=-0.880 | Max=25.000 | Mean=8.293 | Infs=0 | NaNs=0
Col 492: Min=-0.803 | Max=25.000 | Mean=8.556 | Infs=0 | NaNs=0
Col 493: Min=-0.792 | Max=25.000 | Mean=8.395 | Infs=0 | NaNs=0
Col 494: Min=-0.789 | Max=25.000 | Mean=8.262 | Infs=0 | NaNs=0
Col 495: Min=-0.797 | Max=25.000 | Mean=8.127 | Infs=0 | NaNs=0
Col 496: Min=-0.835 | Max=25.000 | Mean=8.021 | Infs=0 | NaNs=0
Col 497: Min=0.000 | Max=41.509 | Mean=10.808 | Infs=0 | NaNs=0
Col 498: Min=0.180 | Max=32.413 | Mean=9.261 | Infs=0 | NaNs=0
Col 499: Min=0.120 | Max=25.000 | Mean=8.116 | Infs=0 | NaNs=0
Col 500: Min=0.000 | Max=41.461 | Mean=10.757 | Infs=0 | NaNs=0
Col 501: Min=-0.407 | Max=39.065 | Mean=10.380 | Infs=0 | NaNs=0
Col 502: Min=-0.407 | Max=39.065 | Mean=10.380 | Infs=0 | NaNs=0
Col 503: Min=0.120 | Max=25.000 | Mean=8.137 | Infs=0 | NaNs=0
Col 504: Min=0.120 | Max=25.000 | Mean=8.137 | Infs=0 | NaNs=0
Col 505: Min=0.000 | Max=41.590 | Mean=10.788 | Infs=0 | NaNs=0
Col 506: Min=-1.131 | Max=25.000 | Mean=7.932 | Infs=0 | NaNs=0
Col 507: Min=-1.131 | Max=25.000 | Mean=7.938 | Infs=0 | NaNs=0
Col 508: Min=0.000 | Max=41.590 | Mean=10.788 | Infs=0 | NaNs=0
Col 509: Min=1.119 | Max=25.000 | Mean=10.610 | Infs=0 | NaNs=0
Col 510: Min=1.111 | Max=25.000 | Mean=10.589 | Infs=0 | NaNs=0
Col 511: Min=0.000 | Max=40.917 | Mean=10.639 | Infs=0 | NaNs=0
Col 512: Min=0.000 | Max=41.071 | Mean=10.759 | Infs=0 | NaNs=0
Col 513: Min=-0.078 | Max=40.638 | Mean=10.683 | Infs=0 | NaNs=0
Col 514: Min=-0.238 | Max=39.986 | Mean=10.555 | Infs=0 | NaNs=0
Col 515: Min=1.122 | Max=25.000 | Mean=10.620 | Infs=0 | NaNs=0
Col 516: Min=1.122 | Max=25.000 | Mean=10.620 | Infs=0 | NaNs=0
Col 517: Min=0.000 | Max=41.645 | Mean=10.804 | Infs=0 | NaNs=0
Col 518: Min=-1.130 | Max=25.000 | Mean=7.945 | Infs=0 | NaNs=0
Col 519: Min=-1.127 | Max=25.000 | Mean=7.965 | Infs=0 | NaNs=0
Col 520: Min=0.000 | Max=41.556 | Mean=10.813 | Infs=0 | NaNs=0
Col 521: Min=0.120 | Max=30.330 | Mean=9.018 | Infs=0 | NaNs=0
Col 522: Min=1.120 | Max=25.000 | Mean=10.613 | Infs=0 | NaNs=0
Col 523: Min=0.000 | Max=41.622 | Mean=10.817 | Infs=0 | NaNs=0
Col 524: Min=-1.128 | Max=25.000 | Mean=7.972 | Infs=0 | NaNs=0
Col 525: Min=-1.127 | Max=25.000 | Mean=7.995 | Infs=0 | NaNs=0
Col 526: Min=0.000 | Max=41.071 | Mean=10.699 | Infs=0 | NaNs=0
Col 527: Min=0.140 | Max=40.029 | Mean=10.324 | Infs=0 | NaNs=0
Col 528: Min=0.120 | Max=35.652 | Mean=9.878 | Infs=0 | NaNs=0
Col 529: Min=-0.944 | Max=32.774 | Mean=9.255 | Infs=0 | NaNs=0
Col 530: Min=-1.006 | Max=25.000 | Mean=7.989 | Infs=0 | NaNs=0
Col 531: Min=-1.128 | Max=25.000 | Mean=7.499 | Infs=0 | NaNs=0
Col 532: Min=-0.000 | Max=41.215 | Mean=9.979 | Infs=0 | NaNs=0
Col 533: Min=0.160 | Max=39.084 | Mean=9.435 | Infs=0 | NaNs=0
Col 534: Min=0.120 | Max=30.330 | Mean=8.184 | Infs=0 | NaNs=0
Col 535: Min=-0.000 | Max=41.215 | Mean=10.039 | Infs=0 | NaNs=0
Col 536: Min=-1.127 | Max=25.000 | Mean=7.062 | Infs=0 | NaNs=0
Col 537: Min=-0.518 | Max=38.378 | Mean=9.100 | Infs=0 | NaNs=0
Col 538: Min=0.000 | Max=41.346 | Mean=9.588 | Infs=0 | NaNs=0
Col 539: Min=0.000 | Max=41.346 | Mean=9.588 | Infs=0 | NaNs=0
Col 540: Min=0.170 | Max=40.877 | Mean=9.358 | Infs=0 | NaNs=0
Col 541: Min=0.240 | Max=25.000 | Mean=6.866 | Infs=0 | NaNs=0
Col 542: Min=0.280 | Max=38.050 | Mean=9.026 | Infs=0 | NaNs=0
Col 543: Min=-0.000 | Max=41.071 | Mean=9.509 | Infs=0 | NaNs=0
Col 544: Min=0.380 | Max=39.864 | Mean=9.253 | Infs=0 | NaNs=0
Col 545: Min=0.320 | Max=27.875 | Mean=7.325 | Infs=0 | NaNs=0
Col 546: Min=0.340 | Max=36.921 | Mean=8.812 | Infs=0 | NaNs=0
Col 547: Min=0.000 | Max=40.917 | Mean=9.416 | Infs=0 | NaNs=0
Col 548: Min=0.400 | Max=37.205 | Mean=8.788 | Infs=0 | NaNs=0
Col 549: Min=0.300 | Max=25.000 | Mean=6.763 | Infs=0 | NaNs=0
Col 550: Min=0.320 | Max=25.000 | Mean=6.800 | Infs=0 | NaNs=0
Col 551: Min=0.320 | Max=25.000 | Mean=6.824 | Infs=0 | NaNs=0
Col 552: Min=0.320 | Max=30.330 | Mean=7.718 | Infs=0 | NaNs=0
Col 553: Min=0.340 | Max=34.159 | Mean=8.367 | Infs=0 | NaNs=0
Col 554: Min=0.360 | Max=38.050 | Mean=9.013 | Infs=0 | NaNs=0
Col 555: Min=0.278 | Max=40.029 | Mean=9.338 | Infs=0 | NaNs=0
Col 556: Min=0.000 | Max=41.286 | Mean=9.548 | Infs=0 | NaNs=0
Col 557: Min=0.440 | Max=37.443 | Mean=8.887 | Infs=0 | NaNs=0
Col 558: Min=0.340 | Max=25.000 | Mean=6.827 | Infs=0 | NaNs=0
Col 559: Min=0.340 | Max=25.000 | Mean=6.844 | Infs=0 | NaNs=0
Col 560: Min=0.340 | Max=25.000 | Mean=6.857 | Infs=0 | NaNs=0
Col 561: Min=0.340 | Max=27.875 | Mean=7.348 | Infs=0 | NaNs=0
Col 562: Min=0.360 | Max=34.159 | Mean=8.397 | Infs=0 | NaNs=0
Col 563: Min=0.360 | Max=34.159 | Mean=8.430 | Infs=0 | NaNs=0
Col 564: Min=0.380 | Max=39.084 | Mean=9.219 | Infs=0 | NaNs=0
Col 565: Min=-0.000 | Max=41.071 | Mean=9.519 | Infs=0 | NaNs=0
Col 566: Min=0.420 | Max=36.577 | Mean=8.764 | Infs=0 | NaNs=0
Col 567: Min=0.320 | Max=25.000 | Mean=6.826 | Infs=0 | NaNs=0
Col 568: Min=0.320 | Max=25.000 | Mean=6.850 | Infs=0 | NaNs=0
Col 569: Min=0.320 | Max=25.000 | Mean=6.863 | Infs=0 | NaNs=0
Col 570: Min=0.320 | Max=25.000 | Mean=6.873 | Infs=0 | NaNs=0
Col 571: Min=0.340 | Max=25.000 | Mean=6.904 | Infs=0 | NaNs=0
Col 572: Min=0.320 | Max=25.000 | Mean=6.914 | Infs=0 | NaNs=0
Col 573: Min=0.340 | Max=27.875 | Mean=7.395 | Infs=0 | NaNs=0
Col 574: Min=0.340 | Max=27.875 | Mean=7.431 | Infs=0 | NaNs=0
Col 575: Min=0.360 | Max=38.050 | Mean=9.096 | Infs=0 | NaNs=0
Col 576: Min=0.278 | Max=40.029 | Mean=9.408 | Infs=0 | NaNs=0
Col 577: Min=-0.000 | Max=40.991 | Mean=9.555 | Infs=0 | NaNs=0
Col 578: Min=0.420 | Max=36.821 | Mean=8.853 | Infs=0 | NaNs=0
Col 579: Min=0.320 | Max=25.000 | Mean=6.876 | Infs=0 | NaNs=0
Col 580: Min=0.320 | Max=25.000 | Mean=6.896 | Infs=0 | NaNs=0
Col 581: Min=0.320 | Max=25.000 | Mean=6.903 | Infs=0 | NaNs=0
Col 582: Min=0.320 | Max=25.000 | Mean=6.923 | Infs=0 | NaNs=0
Col 583: Min=0.320 | Max=25.000 | Mean=6.944 | Infs=0 | NaNs=0
Col 584: Min=0.320 | Max=25.000 | Mean=6.957 | Infs=0 | NaNs=0
Col 585: Min=0.340 | Max=30.330 | Mean=7.861 | Infs=0 | NaNs=0
Col 586: Min=0.340 | Max=34.159 | Mean=8.503 | Infs=0 | NaNs=0
Col 587: Min=0.360 | Max=38.050 | Mean=9.140 | Infs=0 | NaNs=0
Col 588: Min=0.000 | Max=40.917 | Mean=9.556 | Infs=0 | NaNs=0
Col 589: Min=0.400 | Max=35.375 | Mean=8.603 | Infs=0 | NaNs=0
Col 590: Min=0.300 | Max=25.000 | Mean=6.855 | Infs=0 | NaNs=0
Col 591: Min=0.280 | Max=25.000 | Mean=6.869 | Infs=0 | NaNs=0
Col 592: Min=0.280 | Max=25.000 | Mean=6.879 | Infs=0 | NaNs=0
Col 593: Min=0.280 | Max=25.000 | Mean=6.892 | Infs=0 | NaNs=0
Col 594: Min=0.280 | Max=25.000 | Mean=6.913 | Infs=0 | NaNs=0
Col 595: Min=0.280 | Max=25.000 | Mean=6.923 | Infs=0 | NaNs=0
Col 596: Min=0.300 | Max=25.000 | Mean=6.943 | Infs=0 | NaNs=0
Col 597: Min=0.300 | Max=25.000 | Mean=6.963 | Infs=0 | NaNs=0
Col 598: Min=0.300 | Max=25.000 | Mean=6.994 | Infs=0 | NaNs=0
Col 599: Min=0.320 | Max=25.000 | Mean=7.014 | Infs=0 | NaNs=0
Col 600: Min=0.340 | Max=34.159 | Mean=8.537 | Infs=0 | NaNs=0
Col 601: Min=0.360 | Max=36.921 | Mean=8.998 | Infs=0 | NaNs=0
Col 602: Min=0.000 | Max=40.917 | Mean=9.589 | Infs=0 | NaNs=0
Col 603: Min=0.400 | Max=36.113 | Mean=8.769 | Infs=0 | NaNs=0
Col 604: Min=0.300 | Max=25.000 | Mean=6.913 | Infs=0 | NaNs=0
Col 605: Min=0.300 | Max=25.000 | Mean=6.919 | Infs=0 | NaNs=0
Col 606: Min=0.300 | Max=25.000 | Mean=6.943 | Infs=0 | NaNs=0
Col 607: Min=0.320 | Max=25.000 | Mean=6.953 | Infs=0 | NaNs=0
Col 608: Min=0.320 | Max=25.000 | Mean=6.974 | Infs=0 | NaNs=0
Col 609: Min=0.340 | Max=25.000 | Mean=6.977 | Infs=0 | NaNs=0
Col 610: Min=0.340 | Max=25.000 | Mean=7.017 | Infs=0 | NaNs=0
Col 611: Min=0.340 | Max=32.413 | Mean=8.248 | Infs=0 | NaNs=0
Col 612: Min=0.360 | Max=36.921 | Mean=8.988 | Infs=0 | NaNs=0
Col 613: Min=0.000 | Max=40.917 | Mean=9.576 | Infs=0 | NaNs=0
Col 614: Min=0.400 | Max=36.041 | Mean=8.755 | Infs=0 | NaNs=0
Col 615: Min=0.300 | Max=25.000 | Mean=6.906 | Infs=0 | NaNs=0
Col 616: Min=0.300 | Max=25.000 | Mean=6.919 | Infs=0 | NaNs=0
Col 617: Min=0.300 | Max=25.000 | Mean=6.923 | Infs=0 | NaNs=0
Col 618: Min=0.300 | Max=25.000 | Mean=6.940 | Infs=0 | NaNs=0
Col 619: Min=0.300 | Max=25.000 | Mean=6.953 | Infs=0 | NaNs=0
Col 620: Min=0.320 | Max=25.000 | Mean=6.977 | Infs=0 | NaNs=0
Col 621: Min=0.320 | Max=27.875 | Mean=7.468 | Infs=0 | NaNs=0
Col 622: Min=0.340 | Max=27.875 | Mean=7.481 | Infs=0 | NaNs=0
Col 623: Min=0.340 | Max=34.159 | Mean=8.530 | Infs=0 | NaNs=0
Col 624: Min=0.278 | Max=40.029 | Mean=9.451 | Infs=0 | NaNs=0
Col 625: Min=-0.000 | Max=41.071 | Mean=9.612 | Infs=0 | NaNs=0
Col 626: Min=0.420 | Max=25.000 | Mean=6.900 | Infs=0 | NaNs=0
